"sn","id","Associated Disease","Disease Ontology Description","UniProt Description","Protein Count","Direct Association Count","Mondo ID","GARD Rare","Symbol","UniProt","Disease Data Source","JensenLab TextMining zscore","JensenLab Confidence","Expression Atlas Log2 Fold Change","DisGeNET Score","Associated Disease Evidence","Associated Disease Drug Name","Associated Disease P-value","Associated Disease Source","Associated Disease Source ID","Monarch S2O", "diseases_name", "symptoms_1", "symptoms_2", "symptoms_3", "symptoms_4", "symptoms_5", "symptoms_6", "symptoms_7", "symptoms_8", "symptoms_9", "description", "symptoms_description", "causes_description", "causes_1", "causes_2", "causes_3", "causes_4", "causes_5", "treatment_1", "treatment_2", "treatment_3", "prevention_1", "prevention_2", "prevention_3", "risk_factor", "age_of_onset", "genetic_factors", "family_history", "severity_of_disease", "diagnosis_methods", "complications", "epidemiology", "prognosis""8809","405","adult medulloblastoma","NAN","NAN","43","43","MONDO:0002794","NAN","VAV1","P15498","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3864","NAN","medulloblastoma","headache","nausea","vomiting","blurred vision","double vision","dizziness","loss of balance","difficulty walking","seizures","Medulloblastoma is a type of brain cancer that primarily affects children, but it can also occur in adults. It originates in the cerebellum, the part of the brain that controls balance and coordination.","Symptoms of medulloblastoma can vary depending on the size and location of the tumor, as well as the age of the patient. Common symptoms include headache, nausea, vomiting, blurred or double vision, dizziness, loss of balance, difficulty walking, and seizures.","The exact causes of medulloblastoma are not fully understood. However, genetic factors and certain inherited conditions are known to increase the risk of developing this type of brain cancer.","Genetic mutations","Inherited conditions such as Gorlin syndrome","Exposure to radiation","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups with a doctor","Genetic counseling for individuals with a family history of medulloblastoma","Avoiding exposure to radiation","Genetic predisposition","Adulthood","Genetic mutations in certain genes, such as PTCH1, TP53, and APC","Family history of medulloblastoma or other related cancers","Severity can vary depending on the subtype and stage of the tumor","MRI scans@ computed tomography (CT) scans@ and neurological examinations","Hydrocephalus@ neurological deficits@ and recurrence of the tumor","Medulloblastoma is a rare type of brain cancer, accounting for about 1-2% of all brain tumors in adults","The prognosis for adult medulloblastoma varies depending on factors such as the subtype of the tumor@ the extent of the spread@ and the patient's overall health."
"1","8810","adult medulloblastoma","A malignant medulloblastoma that arises in adults.","The product of this gene is a multifunctional protein involved in a variety of cellular processes, including cell adhesion, cell migration, cell polarity, and gene transcription. It is a tumor suppressor gene and mutations in this gene are associated with several types of cancer.","43","43","MONDO:0002794","NAN","APC","P25054","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0278876","NAN","Adult Medulloblastoma","Headaches","Nausea","Vomiting","Blurred vision","Double vision","Unsteadiness","Clumsiness","Seizures","Changes in personality or behavior","Adult medulloblastoma is a type of brain tumor that occurs in adults. It is a fast-growing tumor that can spread to other parts of the brain and spinal cord.","Symptoms may include headache, nausea, vomiting, blurred vision, double vision, unsteadiness, clumsiness, seizures, and changes in personality or behavior.","The exact causes of adult medulloblastoma are not fully understood. However, genetic factors and exposure to certain environmental factors may play a role.","Genetic mutations","Exposure to radiation","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Avoiding exposure to radiation","Maintaining a healthy lifestyle","Family history of brain tumors","Age over 21","NAN","NAN","High","Neurological examination","MRI scan","Hydrocephalus","Cognitive impairment","Motor deficits","Relatively poor, depending on the stage of the tumor and the patient's overall health.","Poor"
"8811","405","adult medulloblastoma","NAN","NAN","43","43","MONDO:0002794","NAN","ATOH1","Q92858","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0278876","NAN","medulloblastoma","headache","nausea","vomiting","blurred vision","dizziness","balance problems","clumsiness","fatigue","seizures","Adult medulloblastoma is a rare brain tumor that originates in the cerebellum, affecting balance and coordination. It can cause various neurological symptoms.","Symptoms include headache, nausea, vomiting, blurred vision, dizziness, balance problems, clumsiness, fatigue, and seizures.","Genetic mutations and certain inherited conditions can increase the risk of adult medulloblastoma.","Genetic mutations@ such as those affecting the SHH pathway","Inherited conditions@ such as Gorlin syndrome","Exposure to radiation","Environmental factors","NAN","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Avoiding exposure to radiation","Genetic counseling for high-risk individuals","Regular neurological check-ups","Exposure to radiation","Adults (typically over 20 years old)","Genetic mutations in genes like PTCH1, TP53, and APC","Family history of brain tumors may increase the risk","Can range from mild to severe@ depending on the tumor size@ location@ and response to treatment","Neurological examination","MRI scans","Biopsy","Motor deficits","Cognitive impairment","Hydrocephalus","Incidence is rare@ accounting for a small percentage of all brain tumors in adults","Variable@ depending on the extent of tumor removal@ response to treatment@ and overall health","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"1","10331","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ disorientation@ hallucinations@ autonomic instability@ and fluctuating levels of consciousness.","Alcohol withdrawal delirium is a serious complication of alcohol withdrawal@ typically occurring in individuals with a history of heavy alcohol use. It involves a combination of physical and psychological symptoms due to the abrupt cessation of alcohol consumption.","11","11","MONDO:0006642","NAN","GABRG2","P18507","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","Alcohol Withdrawal Delirium","Hallucinations","Delirium","Confusion","Agitation","Tremors","Sweating","Increased Heart Rate","High Blood Pressure","NAN","Alcohol withdrawal delirium (AWD) is a serious condition that can occur when someone suddenly stops drinking alcohol after a period of heavy use. It's characterized by a range of symptoms@ including confusion@ hallucinations@ seizures@ and even death.","The symptoms of alcohol withdrawal delirium (AWD) are primarily neurological and psychiatric@ reflecting the brain's dependence on alcohol and its subsequent reaction to its absence. These symptoms can range from mild to life-threatening and require prompt medical attention.","The primary cause of alcohol withdrawal delirium (AWD) is the abrupt cessation or significant reduction of alcohol consumption in individuals with chronic alcohol dependence. Chronic alcohol use leads to changes in brain neurochemistry@ particularly affecting the balance of inhibitory (GABA) and excitatory (glutamate) neurotransmitter systems.","Chronic Alcohol Dependence","Abrupt Alcohol Cessation","Neurochemical Imbalance","GABA Receptor Dysregulation","Glutamate Excitotoxicity","Benzodiazepines (e.g.@ lorazepam@ diazepam)","Antipsychotics (e.g.@ haloperidol)","Supportive Care (IV fluids@ monitoring)","Gradual Alcohol Reduction (if possible)","Nutritional Support (Thiamine@ folate)","Psychological Support","Prolonged heavy alcohol use","Typically within 48-96 hours of last drink","Genetic predisposition to alcohol dependence","Family history of alcoholism or substance abuse","High","Physical Examination@ Blood Tests@ Psychiatric Evaluation","Seizures@ Cardiac Arrhythmias@ Aspiration Pneumonia@ Death","Common in individuals with chronic alcohol dependence@ particularly those with a history of previous withdrawal episodes","Variable@ depending on severity and promptness of treatment"
"1","10332","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ disorientation@ hallucinations@ and autonomic hyperactivity.","Alcohol withdrawal delirium involves abrupt cessation of alcohol use in individuals with alcohol dependence@ leading to a constellation of symptoms due to central nervous system hyperexcitability.","11","11","MONDO:0006642","NAN","GABRB3","P28472","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","Confusion","Disorientation","Hallucinations","Autonomic hyperactivity","Tremors","Seizures","Agitation","Anxiety","Increased heart rate","Alcohol withdrawal delirium is a severe complication of alcohol withdrawal@ typically occurring in individuals with a long history of heavy alcohol use. It is characterized by a rapid onset of confusion@ hallucinations@ and autonomic instability.","Symptoms include confusion@ disorientation@ visual or auditory hallucinations@ severe tremors@ seizures@ agitation@ and autonomic disturbances like increased heart rate and blood pressure.","Alcohol withdrawal delirium is primarily caused by the abrupt cessation or reduction of alcohol consumption in individuals with alcohol dependence. Chronic alcohol use leads to changes in brain neurotransmitter systems@ particularly GABA and glutamate. When alcohol is abruptly stopped@ the brain experiences a rebound hyperexcitability.","Abrupt cessation of alcohol use in alcohol-dependent individuals","Chronic alcohol use altering neurotransmitter systems","Rebound hyperexcitability in the brain","Electrolyte imbalances","Co-occurring medical conditions","Benzodiazepines (e.g.@ lorazepam@ diazepam)","Antipsychotics (e.g.@ haloperidol)","Supportive care (hydration@ electrolyte correction@ monitoring)","Gradual alcohol detoxification under medical supervision","Psychosocial support and therapy to address alcohol dependence","Nutritional support (thiamine supplementation)","History of heavy alcohol use@ co-occurring medical or psychiatric conditions@ prior history of withdrawal seizures or delirium tremens.","Typically occurs within 48-96 hours after the last alcohol intake@ but can vary.","Genetic predisposition may influence the severity and course of alcohol withdrawal.","Family history of alcohol dependence increases the risk.","Severe; can be life-threatening if not promptly treated.","Clinical assessment of symptoms@ blood alcohol level@ toxicology screen@ electrolyte levels@ and liver function tests.","Aspiration pneumonia@ cardiac arrhythmias@ seizures@ hyperthermia@ and death.","The prevalence of alcohol withdrawal delirium varies depending on the population studied. It is more common in individuals with severe alcohol dependence and co-occurring medical conditions.","With prompt and appropriate treatment@ the prognosis is generally good. However@ if left untreated@ alcohol withdrawal delirium can be fatal."
"1","10333","533","alcohol withdrawal delirium","Acute confusional state occurring upon abrupt cessation of alcohol intake in alcoholics.","NAN","11","11","MONDO:0006642","NAN","GABRA1","P14867","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","Delirium tremens","Agitation","Confusion","Hallucinations","Fever","Rapid heart rate","Sweating","High blood pressure","Seizures","NAN","Delirium tremens (DTs) is a severe form of alcohol withdrawal that involves sudden and severe mental or nervous system changes. It is most common in people who have a history of heavy alcohol use and have been withdrawing from alcohol.","Symptoms of delirium tremens can include agitation@ confusion@ hallucinations@ fever@ rapid heart rate@ sweating@ high blood pressure@ and seizures.","The exact cause of delirium tremens is not fully understood@ but it is thought to be related to the effects of alcohol on the brain. Alcohol is a central nervous system depressant@ and when a person who is dependent on alcohol suddenly stops drinking@ the brain can become overactive@ leading to the symptoms of DTs.","Prolonged alcohol abuse","Sudden alcohol withdrawal","Liver disease","Head injury","Malnutrition","Chlordiazepoxide, diazepam, lorazepam","Haloperidol","Thiamine","Avoiding alcohol abuse","Gradual alcohol withdrawal under medical supervision","Proper nutrition","Family history of alcohol abuse","History of heavy alcohol use","Severity of alcohol dependence","Liver damage","Medical evaluation@ physical exam","Blood tests@ liver function tests@ electrolyte levels","Heart failure","Pneumonia","Seizures","Permanent brain damage","NAN","Treatment can improve the outcome."
"1","10334","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ hallucinations@ delusions@ and autonomic instability.","Alcohol withdrawal delirium is a severe complication of alcohol withdrawal characterized by a sudden onset of confusion@ hallucinations@ delusions@ and autonomic instability. It typically occurs in individuals with a long history of heavy alcohol consumption and can be life-threatening if not promptly treated.","11","11","MONDO:0006642","NAN","GABRB2","P47870","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","Confusion","Hallucinations","Delusions","Autonomic instability","Agitation","Fever","Sweating","Increased heart rate","Increased blood pressure","Alcohol withdrawal delirium is a severe complication of alcohol withdrawal characterized by a sudden onset of confusion@ hallucinations@ delusions@ and autonomic instability. It typically occurs in individuals with a long history of heavy alcohol consumption and can be life-threatening if not promptly treated.","Symptoms of alcohol withdrawal delirium include confusion@ hallucinations@ delusions@ autonomic instability@ agitation@ fever@ sweating@ increased heart rate@ and increased blood pressure.","Alcohol withdrawal delirium is primarily caused by the abrupt cessation of alcohol consumption in individuals with a long history of heavy drinking. This leads to a disruption of neurotransmitter balance in the brain.","Abrupt cessation of alcohol consumption","Long history of heavy alcohol consumption","Disruption of neurotransmitter balance","NAN","NAN","Benzodiazepines (e.g.@ lorazepam@ diazepam)","Antipsychotics (e.g.@ haloperidol@ olanzapine)","Supportive care (e.g.@ hydration@ monitoring of vital signs)","Gradual reduction of alcohol consumption","Nutritional support (e.g.@ thiamine)","Management of underlying medical conditions","Heavy alcohol consumption","Age of onset is typically between 30 and 50 years.","Genetic predisposition to alcohol dependence may increase the risk.","Family history of alcohol dependence","Severe","Physical examination@ neurological examination@ blood tests@ and imaging studies (e.g.@ CT scan@ MRI)","Seizures@ aspiration pneumonia@ cardiac arrhythmias@ and death","The prevalence of alcohol withdrawal delirium varies depending on the population studied@ but it is estimated to occur in 3-5% of individuals undergoing alcohol withdrawal.","With prompt and appropriate treatment@ the prognosis for alcohol withdrawal delirium is generally good."
"1","10335","533","alcohol withdrawal delirium","Acute confusional state induced by cessation of alcohol intake in alcohol-dependent individuals.","Alcohol withdrawal delirium is a severe form of alcohol withdrawal characterized by delirium@ hallucinations@ and autonomic instability.","11","11","MONDO:0006642","NAN","GABRA2","P47869","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","agitation","confusion","disorientation","hallucinations","seizures","fever","tachycardia","hypertension","sweating","Alcohol withdrawal delirium is a medical emergency characterized by acute confusion@ disorientation@ hallucinations@ and autonomic hyperactivity following cessation of alcohol use in dependent individuals.","Symptoms include severe agitation@ confusion@ disorientation@ visual and auditory hallucinations@ seizures@ fever@ rapid heart rate@ high blood pressure@ and profuse sweating.","Prolonged alcohol use leads to physical dependence@ and abrupt cessation disrupts the balance of neurotransmitters in the brain.","Chronic alcohol use","Abrupt cessation of alcohol intake","Neurotransmitter imbalance","Genetic predisposition","Co-existing medical conditions","Benzodiazepines (e.g.@ lorazepam@ diazepam)","Antipsychotics (e.g.@ haloperidol)","Supportive care (hydration@ nutrition@ and monitoring)","Gradual alcohol tapering under medical supervision","Addressing underlying medical conditions","Psychosocial support and therapy","History of alcohol dependence","Liver disease","Mental health disorders","Family history of alcoholism","Older age","Severity ranges from mild to life-threatening@ with potential for long-term cognitive impairment.","Clinical evaluation@ physical examination@ blood tests (electrolytes@ liver function)@ and toxicology screen.","Seizures@ aspiration pneumonia@ cardiac arrhythmias@ respiratory failure@ and death.","Prevalence is estimated at 1-5% of hospitalized patients with alcohol dependence.","Good with prompt and appropriate treatment; poor if untreated.","NAN"
"1","10336","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal that involves sudden and severe mental or nervous system changes.","Characterized by confusion@ disorientation@ hallucinations@ rapid heart rate@ high blood pressure@ fever@ and heavy sweating.","11","11","MONDO:0006642","NAN","GABRA3","P34903","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","chlordiazepoxide","NAN","NAN","NAN","NAN","NAN","Delirium Tremens","Confusion@ disorientation@ hallucinations","Rapid heart rate@ high blood pressure@ fever","Sweating@ agitation@ seizures","Tremors","Insomnia","Anxiety","Paranoia","NAN","NAN","Delirium tremens is a severe form of alcohol withdrawal that involves sudden and severe mental or nervous system changes. It's a medical emergency.","Delirium tremens is characterized by a constellation of symptoms including altered mental status@ autonomic hyperactivity@ and cardiovascular instability. The syndrome typically manifests within 48 to 96 hours after the last alcohol intake.","Prolonged alcohol abuse leading to dependence@ Abrupt cessation of alcohol consumption or a significant reduction in intake@ Co-existing medical conditions such as infections@ liver disease@ or head trauma@ History of previous episodes of alcohol withdrawal delirium","Heavy and prolonged alcohol use","Abrupt cessation of alcohol consumption","Pre-existing medical conditions","Genetic predisposition","NAN","Benzodiazepines (e.g.@ lorazepam@ diazepam@ chlordiazepoxide) to manage withdrawal symptoms and prevent seizures","Antipsychotics (e.g.@ haloperidol) to manage hallucinations and agitation","Supportive care@ including intravenous fluids@ nutritional support@ and monitoring of vital signs","Controlled and gradual reduction of alcohol intake under medical supervision","Medication to reduce cravings and manage withdrawal symptoms","Psychotherapy and support groups to address underlying addiction issues","History of heavy alcohol use@ Co-existing medical conditions@ Previous episodes of alcohol withdrawal delirium","Typically occurs 48 to 96 hours after the last alcohol intake@ but can vary","Genetic factors may contribute to the risk and severity of alcohol dependence and withdrawal","Family history of alcoholism or alcohol withdrawal delirium increases the risk","Can be life-threatening due to complications such as seizures@ arrhythmias@ and hyperthermia","Clinical assessment@ including mental status examination@ physical examination@ and review of medical history","Seizures@ Arrhythmias (irregular heartbeats)@ Hyperthermia (dangerously high body temperature)@ Aspiration pneumonia@ Dehydration and electrolyte imbalances","More common in individuals with a long history of alcohol abuse and dependence","Early diagnosis and treatment with benzodiazepines and supportive care can improve the prognosis","NAN"
"1","10337","alcohol withdrawal delirium","A state of confusion@ disorientation@ and hallucinations brought on by abruptly stopping the consumption of alcohol after prolonged periods of heavy drinking.","GABRA5 subunit is a protein component of GABA-A receptors@ crucial for inhibitory neurotransmission in the brain.","11","11","MONDO:0006642","NAN","GABRA5","P31644","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","Alcohol Withdrawal Delirium","Agitation","Confusion","Hallucinations","Tremors","Seizures","Rapid Heart Rate","Fever","Sweating","NAN","Alcohol withdrawal delirium is a severe form of alcohol withdrawal characterized by sudden confusion and changes in mental status. It can occur when someone who has been drinking heavily for a long period of time suddenly stops drinking or drastically reduces their alcohol intake.","Alcohol withdrawal delirium involves a combination of physical and mental symptoms that can appear suddenly. Common symptoms include agitation@ confusion@ hallucinations@ tremors@ and seizures.","Alcohol withdrawal delirium is primarily caused by the abrupt cessation of alcohol consumption in individuals with chronic alcohol dependence.","Chronic alcohol abuse","Abrupt alcohol cessation","Neurotransmitter imbalances","Genetic predisposition","Pre-existing liver disease","Benzodiazepines (e.g.@ diazepam@ lorazepam)","Antipsychotics (e.g.@ haloperidol)","Supportive care (e.g.@ hydration@ nutritional support)","Gradual alcohol tapering","Medication management","Psychological therapy","History of heavy alcohol use","Advanced age","Co-existing medical conditions","Genetic predisposition","Severe","Physical examination@ blood tests@ CT scan","Seizures@ aspiration pneumonia@ cardiac arrhythmias","Prevalence is estimated at 3-5% of individuals undergoing alcohol withdrawal.","Prognosis varies based on severity and presence of co-existing conditions; can be life-threatening if untreated."
"1","10338","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ disorientation@ hallucinations@ and autonomic instability.","Alcohol withdrawal delirium is a neuropsychiatric syndrome resulting from abrupt cessation of alcohol use in individuals with chronic alcohol dependence.","11","11","MONDO:0006642","NAN","GABRG2","P18507","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","NAN","Alcohol Withdrawal Delirium","Agitation","Confusion","Hallucinations","Disorientation","Tachycardia","Hypertension","Fever","Sweating","Seizures","Alcohol withdrawal delirium is a severe complication of alcohol withdrawal@ characterized by a disturbance of consciousness with reduced ability to focus@ sustain@ or shift attention; a change in cognition (such as memory deficit@ disorientation@ language disturbance); or perceptual disturbance that is not better accounted for by a pre-existing@ established@ or evolving dementia. The disturbance develops over a short period of time (usually hours to days) and tends to fluctuate during the course of the day.","Symptoms include confusion@ disorientation@ hallucinations@ agitation@ tachycardia@ hypertension@ fever@ sweating@ and seizures. The onset is typically 48-96 hours after the last alcohol intake@ but can occur later.","Alcohol withdrawal delirium is caused by the abrupt cessation of alcohol use in individuals with chronic alcohol dependence. The exact mechanism is not fully understood@ but it is believed to involve an imbalance in neurotransmitter systems@ including GABA@ glutamate@ and dopamine.","Chronic alcohol dependence","Abrupt cessation of alcohol use","Neurotransmitter imbalance","Genetic predisposition","Co-occurring medical conditions","Diazepam","Lorazepam","Chlordiazepoxide","Gradual reduction of alcohol intake","Nutritional support","Management of underlying medical conditions","History of alcohol dependence","Severity of alcohol dependence","Family history of alcohol dependence","Co-occurring mental health conditions","High","Clinical evaluation","Blood tests","Urine tests","Electrocardiogram (ECG)","Electroencephalogram (EEG)","Seizures","Aspiration pneumonia","Cardiac arrhythmias","Dehydration","Electrolyte imbalances","The prevalence of alcohol withdrawal delirium is estimated to be 3-5% of patients admitted to detoxification centers. It is more common in individuals with a history of alcohol dependence@ severe alcohol withdrawal symptoms@ and co-occurring medical or psychiatric conditions.","The prognosis for alcohol withdrawal delirium is generally good with prompt treatment. However@ severe cases can be life-threatening.","NAN"
"1","10339","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ disorientation@ hallucinations@ and autonomic nervous system instability.","Alcohol withdrawal delirium is a serious complication of alcohol withdrawal that can be life-threatening if not treated promptly.","11","11","MONDO:0006642","NAN","GABRB3","P28472","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","Confusion","Disorientation","Hallucinations","Autonomic nervous system instability","Seizures","Agitation","Fever","Sweating","Rapid heart rate","Alcohol withdrawal delirium is a severe condition that can occur when someone who is dependent on alcohol suddenly stops drinking. It is characterized by a range of symptoms@ including confusion@ disorientation@ hallucinations@ and autonomic nervous system instability.","The symptoms of alcohol withdrawal delirium are caused by the brain's reaction to the sudden absence of alcohol. Alcohol is a depressant@ and when someone drinks alcohol regularly@ their brain adapts to the presence of alcohol by producing more excitatory neurotransmitters. When the person stops drinking alcohol@ the brain is left with an excess of excitatory neurotransmitters@ which can lead to the symptoms of alcohol withdrawal delirium.","Alcohol withdrawal delirium is caused by the sudden cessation of alcohol consumption in a person who is dependent on alcohol.","Prolonged heavy alcohol use","Abrupt cessation of alcohol consumption","Co-occurring medical conditions","History of previous alcohol withdrawal delirium","NAN","Benzodiazepines","Antipsychotics","Supportive care","Gradual reduction of alcohol consumption","Nutritional support","Management of co-occurring medical conditions","Avoiding alcohol dependence","Maintaining a healthy lifestyle","Seeking medical attention for alcohol withdrawal symptoms","History of alcohol dependence","Advanced age","Co-occurring medical conditions","Severe","Clinical examination","Blood tests","Electrocardiogram (ECG)","Pneumonia","Heart failure","Seizures","Death","Alcohol withdrawal delirium is a relatively common condition@ affecting up to 5% of people who are hospitalized for alcohol withdrawal.","With prompt treatment@ the prognosis for alcohol withdrawal delirium is generally good. However@ if left untreated@ alcohol withdrawal delirium can be life-threatening."
"1","10340","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal syndrome characterized by disorientation, hallucinations, autonomic instability, and potentially life-threatening complications.","The syndrome involves the interplay of multiple proteins involved in neurotransmitter signaling, stress response, and cellular homeostasis.","11","11","MONDO:0006642","NAN","ADORA3","P0DMS8","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","anxiety@ agitation","confusion@ disorientation","hallucinations","tremors","sweating","increased heart rate","high blood pressure","seizures","fever","Alcohol withdrawal delirium is a medical emergency characterized by abrupt onset of confusion, disorientation, hallucinations, autonomic hyperactivity, and potential cardiovascular collapse following cessation or reduction of alcohol consumption in individuals with prolonged alcohol dependence.","Alcohol withdrawal delirium arises due to abrupt cessation of chronic alcohol consumption@ leading to an imbalance in neurotransmitter systems in the brain.","Prolonged and heavy alcohol consumption leading to dependence is the primary cause of alcohol withdrawal delirium.","Chronic alcohol abuse","Abrupt cessation of alcohol consumption","Underlying liver disease","Co-occurring mental health disorders","Poor nutritional status","benzodiazepines (e.g. diazepam@ lorazepam)","antipsychotics (e.g. haloperidol)","supportive care (e.g. hydration@ thiamine)","Gradual reduction of alcohol consumption under medical supervision.","Nutritional support and vitamin supplementation.","Management of underlying medical conditions.","History of heavy alcohol use@ co-existing medical or psychiatric conditions","Typically 48-96 hours after the last alcohol intake","Genetic predisposition to alcohol dependence","Family history of alcohol abuse or dependence","Severe@ potentially life-threatening if untreated","Clinical assessment@ blood tests to assess organ function@ toxicology screening","Seizures@ cardiac arrhythmias@ aspiration pneumonia@ respiratory failure@ death","Occurs in approximately 3-5% of individuals undergoing alcohol withdrawal.","With prompt treatment@ most individuals recover fully.","With early diagnosis and treatment, most patients recover fully; however, delayed or inadequate treatment can lead to serious complications and mortality."
"1","10341","533","alcohol withdrawal delirium","A state of severe confusion@ characterized by hallucinations@ delusions@ and agitation@ occurring as a result of abrupt cessation of alcohol consumption in a dependent individual.","Alcohol withdrawal delirium is a severe form of alcohol withdrawal that involves sudden and severe mental or nervous system changes.","11","11","MONDO:0006642","NAN","GABRA1","P14867","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","NAN","alcohol withdrawal delirium","agitation","confusion","hallucinations","delusions","disorientation","tachycardia","fever","seizures","high blood pressure","Alcohol withdrawal delirium is a severe form of alcohol withdrawal that involves sudden and severe mental or nervous system changes. It can cause seizures@ hallucinations@ high blood pressure@ and even death.","The symptoms of alcohol withdrawal delirium can vary from person to person@ but they typically include agitation@ confusion@ hallucinations@ delusions@ disorientation@ tachycardia@ fever@ seizures@ and high blood pressure.","Alcohol withdrawal delirium is caused by the abrupt cessation of alcohol consumption in a dependent individual.","Abrupt cessation of alcohol consumption","Dependence on alcohol","Changes in brain chemistry","NAN","NAN","Diazepam","Lorazepam","Chlordiazepoxide","Gradual reduction of alcohol consumption","Medications to manage withdrawal symptoms","Nutritional support","Genetic predisposition","Variable; typically within 24-72 hours of last drink","Genetic factors can increase the risk","Family history of alcohol dependence increases risk","Severe; can be life-threatening","Physical exam@ blood tests@ and mental status evaluation","Seizures@ aspiration pneumonia@ cardiac arrhythmias","Approximately 5% of individuals undergoing alcohol withdrawal experience delirium","With prompt treatment@ the prognosis is generally good. Without treatment@ it can be fatal."
"1","10342","533","alcohol withdrawal delirium","A severe form of alcohol withdrawal characterized by confusion@ disorientation@ delusions@ hallucinations@ and autonomic hyperactivity. It typically occurs in individuals with a long history of heavy alcohol use who abruptly stop or reduce their alcohol intake.","Delirium tremens","11","11","MONDO:0006642","NAN","GABRG3","Q99928","DrugCentral Indication","NAN","NAN","NAN","NAN","NAN","diazepam","NAN","NAN","NAN","NAN","NAN","Alcohol Withdrawal Delirium","Agitation","Confusion","Disorientation","Hallucinations","Seizures","Fever","Rapid Heart Rate","High Blood Pressure","Sweating","Alcohol withdrawal delirium is a severe consequence of alcohol dependence characterized by a sudden onset of confusion@ hallucinations@ and autonomic instability after cessation or reduction of alcohol consumption.","Alcohol withdrawal delirium typically develops within 48 to 96 hours after the last alcohol consumption in individuals with a history of chronic alcohol abuse.","The exact cause of alcohol withdrawal delirium is complex@ involving changes in brain neurotransmitter systems (GABA and glutamate) due to chronic alcohol exposure. When alcohol is withdrawn@ these systems become imbalanced@ leading to neuronal hyperexcitability.","Chronic alcohol abuse","Abrupt alcohol cessation or reduction","Underlying liver disease","Malnutrition","Electrolyte imbalances","Benzodiazepines (e.g.@ diazepam@ lorazepam) to manage agitation and prevent seizures","Antipsychotics (e.g.@ haloperidol) to control hallucinations and delusions","Supportive care@ including hydration and nutritional support","Gradual tapering of alcohol consumption under medical supervision (if possible)","Maintaining a healthy lifestyle@ including a balanced diet and regular exercise","Seeking professional help for alcohol dependence","Avoiding excessive alcohol consumption","Addressing underlying mental health issues","Maintaining social support networks","History of alcohol abuse","Co-occurring mental health disorders (e.g.@ anxiety@ depression)","Older age","Poor nutrition","Pre-existing medical conditions","Severe","Physical examination to assess symptoms and signs","Blood tests to check for alcohol levels@ liver function@ and electrolyte imbalances","Imaging studies (e.g.@ CT scan) to rule out other causes of delirium","Aspiration pneumonia","Cardiac arrhythmias","Seizures","Wernicke-Korsakoff syndrome","Varies depending on the population studied. Higher rates among individuals with alcohol dependence and those undergoing alcohol withdrawal.","Guarded; early diagnosis and treatment improve outcomes. Risk of mortality if untreated.","Guarded. Early diagnosis and treatment improve outcomes. Risk of mortality if untreated."
